iotDevice0;2,446180
iotDevice1;2,451983
iotDevice2;2,416225
iotDevice3;2,457609
iotDevice4;2,436176
iotDevice5;2,388770
iotDevice6;2,414037
iotDevice7;2,414774
iotDevice8;2,412818
iotDevice9;2,456083
iotDevice10;2,404299
iotDevice11;2,413523
iotDevice12;2,418504
iotDevice13;2,394001
iotDevice14;2,414900
iotDevice15;2,402228
iotDevice16;2,415637
iotDevice17;2,423266
iotDevice18;2,405150
iotDevice19;2,415281
iotDevice20;2,416126
iotDevice21;2,411268
iotDevice22;2,392448
iotDevice23;2,437659
iotDevice24;2,380089
iotDevice25;2,403923
iotDevice26;2,403827
iotDevice27;2,423662
iotDevice28;2,447640
iotDevice29;2,401365
iotDevice30;2,591684
iotDevice31;2,389487
iotDevice32;2,413410
iotDevice33;2,411197
iotDevice34;2,379629
iotDevice35;2,402971
iotDevice36;2,406223
iotDevice37;2,433362
iotDevice38;2,414200
iotDevice39;2,485098
iotDevice40;2,435866
iotDevice41;2,391021
iotDevice42;2,426126
iotDevice43;2,413440
iotDevice44;2,403956
iotDevice45;2,435697
iotDevice46;2,402000
iotDevice47;2,404392
iotDevice48;2,380836
iotDevice49;2,417388
iotDevice50;2,413660
iotDevice51;2,401701
iotDevice52;2,400799
iotDevice53;2,401684
iotDevice54;2,427231
iotDevice55;2,402762
iotDevice56;2,393063
iotDevice57;2,387577
iotDevice58;2,391206
iotDevice59;2,383756
iotDevice60;2,402544
iotDevice61;2,402199
iotDevice62;2,428143
iotDevice63;2,413335
iotDevice64;2,414516
iotDevice65;2,389956
iotDevice66;2,390101
iotDevice67;2,394776
iotDevice68;2,559336
iotDevice69;2,395944
iotDevice70;2,416337
iotDevice71;2,419831
iotDevice72;2,392990
iotDevice73;2,427234
iotDevice74;2,757846
iotDevice75;2,448965
iotDevice76;2,401805
iotDevice77;2,403771
iotDevice78;2,393185
iotDevice79;2,396132
iotDevice80;2,406158
iotDevice81;2,457349
iotDevice82;2,425661
iotDevice83;2,392315
iotDevice84;2,382663
iotDevice85;2,414253
iotDevice86;2,391598
iotDevice87;2,382519
iotDevice88;2,412716
iotDevice89;2,411338
iotDevice90;2,393435
iotDevice91;2,405210
iotDevice92;2,393967
iotDevice93;2,391353
iotDevice94;2,395126
iotDevice95;2,402579
iotDevice96;2,457861
iotDevice97;2,394293
iotDevice98;2,425025
iotDevice99;2,414026
iotDevice100;2,416847
iotDevice101;2,390345
iotDevice102;2,414494
iotDevice103;2,389017
