iotDevice122	2,467889							
iotDevice123	2,478247							
iotDevice124	2,457184							
iotDevice125	2,4675							
iotDevice126	2,459288							
iotDevice127	2,470414							
iotDevice128	2,445562							
iotDevice129	2,491802							
iotDevice130	2,457244							
iotDevice131	2,460715							
iotDevice132	2,461417							
iotDevice133	2,444566							
iotDevice134	2,448449							
iotDevice135	2,447252							
iotDevice136	2,438341							
iotDevice137	2,458783							
iotDevice138	2,468161							
iotDevice139	2,501475							
iotDevice140	2,460752							
iotDevice141	2,447996							
iotDevice142	2,7324							
iotDevice143	2,448221							
iotDevice144	2,464479							
iotDevice145	2,439216							
iotDevice146	2,470306							
iotDevice147	2,43646							
iotDevice148	2,487092							
iotDevice149	2,413776							
iotDevice150	2,513997							
iotDevice151	2,476616							
iotDevice152	2,464856							
iotDevice153	2,426639							
iotDevice154	2,460473							
iotDevice155	2,459787							
iotDevice156	2,467356							
iotDevice157	2,451539							
iotDevice158	2,467963							
iotDevice159	2,446684							
iotDevice160	2,44806							
iotDevice161	2,455511							
iotDevice162	2,424464							
iotDevice163	2,452295							
iotDevice164	2,439064							
iotDevice165	2,478755							
iotDevice166	2,55939							
iotDevice167	2,455752							
iotDevice168	2,456525							
iotDevice169	2,479534							
iotDevice170	2,42342							
iotDevice171	2,467654							
iotDevice172	2,428027							
iotDevice173	2,467642							
iotDevice174	2,444459							
iotDevice175	2,536047							
iotDevice176	2,446075							
iotDevice177	2,48409							
iotDevice178	2,456946							
iotDevice179	2,454845							
iotDevice180	2,440648							
iotDevice181	2,458759							
iotDevice182	2,446539							
iotDevice183	2,455605							
iotDevice184	2,469374							
iotDevice185	2,453451							
iotDevice186	2,476731							
iotDevice187	2,437252							
iotDevice188	2,458791							
iotDevice189	2,449665							
iotDevice190	2,459514							
iotDevice191	2,459778							
iotDevice192	2,465201							
iotDevice193	2,438377							
iotDevice194	2,493317							
iotDevice195	2,446412							
iotDevice196	2,445734							
iotDevice197	2,479752							
iotDevice198	2,454442							
iotDevice199	2,458848							
iotDevice200	2,447641							
iotDevice201	2,489533							
iotDevice202	2,472373							
iotDevice203	2,457474							
iotDevice204	2,467645							
iotDevice205	2,476607							
iotDevice206	2,425354							
iotDevice207	2,479947							
iotDevice208	2,439553							
iotDevice209	2,469207							
iotDevice210	2,424284							
iotDevice211	2,503834							
iotDevice212	2,440531							
iotDevice213	2,688345							
iotDevice214	2,710183							
iotDevice215	2,418815							
iotDevice216	2,461848							
iotDevice217	2,459277							
iotDevice218	2,462812							
iotDevice219	2,450102							
iotDevice220	2,43722							
iotDevice221	2,466202							
iotDevice222	2,53352							
iotDevice223	2,460521							
iotDevice224	2,446064							
iotDevice225	2,578695							
iotDevice226	2,409184							
iotDevice227	2,695672							
iotDevice228	2,612927							
iotDevice229	2,482893							
iotDevice230	2,714453							
iotDevice231	3,167998							
iotDevice232	2,493645							
iotDevice233	2,487509							
iotDevice234	2,4714							
iotDevice235	2,482299							
iotDevice236	2,482889							
iotDevice237	2,445615							
iotDevice238	2,463568							
iotDevice239	2,470361							
iotDevice240	2,472144							
iotDevice241	2,446697							
iotDevice242	2,578063							
iotDevice243	2,470733							
iotDevice244	2,471137							
iotDevice245	2,460601							
iotDevice246	2,451335							
iotDevice247	2,447927							
iotDevice248	2,482864							
iotDevice249	2,448066							
iotDevice250	2,458325							
iotDevice251	2,436572							
iotDevice252	2,504662							
iotDevice253	2,439187							
iotDevice254	2,458364							
iotDevice255	2,49194							
iotDevice256	2,481471							
iotDevice257	2,436341							
iotDevice258	2,461449							
iotDevice259	2,569473							
iotDevice260	2,513339							
iotDevice261	2,623239							
iotDevice262	2,469627							
iotDevice263	2,4382							
iotDevice264	2,471515							
iotDevice265	2,469608							
iotDevice266	2,459422							
iotDevice267	2,634046							
iotDevice268	2,439992							
iotDevice269	2,443995							
iotDevice270	2,445792							
iotDevice271	2,448205							
iotDevice272	2,425518							
iotDevice273	2,629394							
iotDevice274	2,487692							
iotDevice275	2,449348							
iotDevice276	2,459522							
iotDevice277	2,437606							
iotDevice278	2,459049							
iotDevice279	2,436844							
iotDevice280	2,471775							
iotDevice281	2,436907							
iotDevice282	2,470213							
iotDevice283	2,447853							
iotDevice284	2,460233							
iotDevice285	2,434464							
iotDevice286	2,461794							
iotDevice287	2,446306							
iotDevice288	2,470676							
iotDevice289	2,457816							
iotDevice290	2,41772							
iotDevice291	2,446392							
iotDevice292	2,480655							
iotDevice293	2,446519							
iotDevice294	2,558722							
iotDevice295	2,436793							
iotDevice296	2,514343							
iotDevice297	2,4496							
iotDevice298	2,458349							
iotDevice299	2,469152							
iotDevice300	2,460255							
iotDevice301	2,436138							
iotDevice302	2,488407							
iotDevice303	2,449091							
iotDevice304	2,470384							
iotDevice305	2,448259							
iotDevice306	2,446689							
iotDevice307	2,454359							
iotDevice308	2,446576							
iotDevice309	2,456355							
iotDevice310	2,462088							
iotDevice311	2,444823							
iotDevice312	2,448263							
iotDevice313	2,456989							
iotDevice314	2,471345							
iotDevice315	2,446659							
iotDevice316	2,470938							
iotDevice317	2,422387							
iotDevice318	2,472027							
iotDevice319	2,457246							
iotDevice320	2,52556							
iotDevice321	2,404561							
iotDevice322	2,457192							
iotDevice323	2,465927							
iotDevice324	2,47064							
iotDevice325	2,43803							
iotDevice326	2,47776							
iotDevice327	2,428071							
iotDevice328	2,490347							
iotDevice329	2,478643							
iotDevice330	2,482784							
iotDevice331	2,43362							
iotDevice332	2,482404							
iotDevice333	2,421868							
iotDevice334	2,494525							
iotDevice335	2,62556							
iotDevice336	2,471837							
iotDevice337	2,458729							
iotDevice338	2,483097							
iotDevice339	2,421032							
iotDevice340	2,482429							
iotDevice341	2,425933							
iotDevice342	2,458339							
iotDevice343	2,448527							
iotDevice344	2,493621							
iotDevice345	2,458822							
iotDevice346	2,47928							
iotDevice347	2,435944							
iotDevice348	2,471428							
iotDevice349	2,412722							
iotDevice350	2,50256							
iotDevice351	2,42081							
iotDevice352	2,486098							
iotDevice353	2,424163							
iotDevice354	2,645504							
iotDevice355	2,443509							
iotDevice356	2,493248							
iotDevice357	2,422982							
iotDevice358	2,490788							
iotDevice359	2,438453							
iotDevice360	2,537852							
iotDevice361	2,444717							
iotDevice362	2,483113							
iotDevice363	2,478515							
iotDevice364	2,496132							
iotDevice365	2,415084							
iotDevice366	2,483152							
iotDevice367	2,410123							
iotDevice368	2,470479							
iotDevice369	2,405095							
iotDevice370	2,480988							
iotDevice371	2,413483							
iotDevice372	2,495842							
iotDevice373	2,42451							
iotDevice374	2,488352							
iotDevice375	2,430163							
iotDevice376	2,479878							
iotDevice377	2,42762							
iotDevice378	2,461622							
iotDevice379	2,425839							
iotDevice380	2,480902							
iotDevice381	2,423631							
iotDevice382	2,467944							
iotDevice383	2,42784							
iotDevice384	2,457433							
iotDevice385	2,481322							
iotDevice386	2,485269							
iotDevice387	2,4853							
iotDevice388	2,458533							
iotDevice389	2,545807							
iotDevice390	2,457613							
iotDevice391	2,455997							
iotDevice392	2,446648							
iotDevice393	2,468955							
iotDevice394	2,44297							
iotDevice395	2,538132							
iotDevice396	2,441434							
iotDevice397	2,460496							
iotDevice398	2,437422							
iotDevice399	2,448971							
iotDevice400	2,446288							
iotDevice401	2,447908							
iotDevice402	2,458631							
iotDevice403	2,447399							
iotDevice404	2,470196							
iotDevice405	2,45754							
iotDevice406	2,479859							
iotDevice407	2,441298							
iotDevice408	2,478835							
iotDevice409	2,434616							
iotDevice410	2,481688							
iotDevice411	2,446823							
iotDevice412	2,445523							
iotDevice413	2,447953							
iotDevice414	2,47965							
iotDevice415	2,436183							
iotDevice416	2,582087							
iotDevice417	2,43785							
iotDevice418	2,447475							
iotDevice419	2,442979							
iotDevice420	2,448483							
iotDevice421	2,493442							
iotDevice422	2,669753							
iotDevice423	2,450274							
iotDevice424	2,467734							
iotDevice425	2,436508							
iotDevice426	2,478227							
iotDevice427	2,448899							
iotDevice428	2,460285							
iotDevice429	2,436884							
iotDevice430	2,457706							
iotDevice431	2,440631							
iotDevice432	2,471277							
iotDevice433	2,436532							
iotDevice434	2,444898							
iotDevice435	2,445406							
iotDevice436	2,45969							
iotDevice437	2,437208							
iotDevice438	2,447534							
iotDevice439	2,436389							
iotDevice440	2,469889							
iotDevice441	2,434771							
iotDevice442	2,47277							
iotDevice443	2,445756							
iotDevice444	2,478579							
iotDevice445	2,455342							
iotDevice446	2,465849							
iotDevice447	2,433869							
iotDevice448	2,459115							
iotDevice449	2,457314							
iotDevice450	2,483488							
iotDevice451	2,478069							
iotDevice452	2,462598							
iotDevice453	2,425086							
iotDevice454	2,461251							
iotDevice455	2,447459							
iotDevice456	2,471878							
iotDevice457	2,497464							
iotDevice458	2,693155							
iotDevice459	2,480994							
iotDevice460	2,449665							
iotDevice461	2,449432							
iotDevice462	2,436185							
iotDevice463	2,455627							
iotDevice464	2,457813							
iotDevice465	2,450289							
iotDevice466	2,481633							
iotDevice467	2,459033							
iotDevice468	2,453679							
iotDevice469	2,465046							
iotDevice470	2,458667							
iotDevice471	2,467414							
iotDevice472	2,435019							
iotDevice473	2,455865							
iotDevice474	2,437793							
iotDevice475	2,458172							
iotDevice476	2,456983							
iotDevice477	2,494691							
iotDevice478	2,467517							
iotDevice479	2,460818							
iotDevice480	2,426897							
iotDevice481	2,468897							
iotDevice482	2,436705							
iotDevice483	2,458582							
iotDevice484	2,462046							
iotDevice485	2,456789							
iotDevice486	2,457303							
iotDevice487	2,448914							
iotDevice488	2,46043							
iotDevice489	2,460326							
iotDevice490	2,4462							
iotDevice491	2,467167							
iotDevice492	2,456119							
iotDevice493	2,458509							
iotDevice494	2,494845							
iotDevice495	2,449216							
iotDevice496	2,445124							
iotDevice497	2,460034							
iotDevice498	2,436952							
iotDevice499	2,4382							
iotDevice500	2,457255							
iotDevice501	2,445395							
iotDevice502	2,469452							
iotDevice503	2,448386							
iotDevice504	2,44925							
iotDevice505	2,446145							
iotDevice506	2,460769							
iotDevice507	2,434808							
iotDevice508	2,437416							
iotDevice509	2,43675							
iotDevice510	2,458898							
iotDevice511	2,457369							
iotDevice512	2,462726							
iotDevice513	2,445746							
iotDevice514	2,468395							
iotDevice515	2,448094							
iotDevice516	2,460886							
iotDevice517	2,433192							
iotDevice518	2,459645							
iotDevice519	2,448029							
iotDevice520	2,458484							
iotDevice521	2,536575							
iotDevice522	2,445369							
iotDevice523	2,440487							
iotDevice524	2,445544							
iotDevice525	2,460228							
iotDevice526	2,467556							
iotDevice527	2,447774							
iotDevice528	2,440546							
iotDevice529	2,45602							
iotDevice530	2,438117							
iotDevice531	2,504055							
iotDevice532	2,449089							
iotDevice533	2,447828							
iotDevice534	2,438466							
iotDevice535	2,45039							
iotDevice536	2,466159							
iotDevice537	2,439026							
iotDevice538	2,437468							
iotDevice539	2,446456							
iotDevice540	2,492766							
iotDevice541	2,438958							
iotDevice542	2,494438							
iotDevice543	2,434854							
iotDevice544	2,478789							
iotDevice545	2,438296							
iotDevice546	2,467413							
iotDevice547	2,432153							
iotDevice548	2,462437							
iotDevice549	2,468116							
iotDevice550	2,437413							
iotDevice551	2,477604							
iotDevice552	2,446283							
iotDevice553	2,449403							
iotDevice554	2,469285							
iotDevice555	2,45864							
iotDevice556	2,515684							
iotDevice557	2,44887							
iotDevice558	2,453115							
iotDevice559	2,452871							
iotDevice560	2,458379							
iotDevice561	2,457131							
iotDevice562	2,469169							
iotDevice563	2,458024							
iotDevice564	2,458126							
iotDevice565	2,444759							
iotDevice566	2,436201							
iotDevice567	2,421819							
iotDevice568	2,439059							
iotDevice569	2,445972							
iotDevice570	2,427421							
iotDevice571	2,435911							
iotDevice572	2,448843							
iotDevice573	2,435661							
iotDevice574	2,449635							
iotDevice575	2,457281							
iotDevice576	2,481282							
iotDevice577	2,461426							
iotDevice578	2,457896							
iotDevice579	2,448904							
iotDevice580	2,711181							
iotDevice581	2,489267							
iotDevice582	2,470795							
iotDevice583	2,447971							
iotDevice584	2,49684							
iotDevice585	2,425757							
iotDevice586	2,46131							
iotDevice587	2,434894							
iotDevice588	2,459841							
iotDevice589	2,437453							
iotDevice590	2,471192							
iotDevice591	2,45046							
iotDevice592	2,481276							
iotDevice593	2,436442							
iotDevice594	2,45625							
iotDevice595	2,427761							
iotDevice596	2,470528							
iotDevice597	2,499865							
iotDevice598	2,458659							
iotDevice599	2,42503							
iotDevice600	2,638344							
iotDevice601	2,436503							
iotDevice602	2,493848							
iotDevice603	2,492222							
iotDevice604	2,543789							
iotDevice605	2,422257							
iotDevice606	2,670473							
iotDevice607	2,436548							
iotDevice608	2,486702							
iotDevice609	2,424032							
iotDevice610	2,484795							
iotDevice611	2,469668							
iotDevice612	2,505177							
iotDevice613	2,442683							
iotDevice614	2,480151							
iotDevice615	2,425229							
iotDevice616	2,532379							
iotDevice617	2,428829							
iotDevice618	2,481645							
iotDevice619	2,457974							
iotDevice620	2,436774							
iotDevice621	2,472697							
iotDevice622	2,459532							
iotDevice623	2,467902							
iotDevice624	2,445961							
iotDevice625	2,446802							
iotDevice626	2,455958							
iotDevice627	2,430191							
iotDevice628	2,494214							
iotDevice629	2,457528							
iotDevice630	2,4809							
iotDevice631	2,391135							
iotDevice632	2,45968							
iotDevice633	2,48207							
iotDevice634	2,469031							
iotDevice635	2,425309							
iotDevice636	2,514219							
iotDevice637	2,414354							
iotDevice638	2,492831							
iotDevice639	2,447758							
iotDevice640	2,480476							
iotDevice641	2,427333							
iotDevice642	2,458398							
iotDevice643	2,463852							
iotDevice644	2,4611							
iotDevice645	2,467747							
iotDevice646	2,49485							
iotDevice647	2,435251							
iotDevice648	2,483381							
iotDevice649	2,426067							
iotDevice650	2,461017							
iotDevice651	2,449417							
iotDevice652	2,480469							
iotDevice653	2,460046							
iotDevice654	2,458288							
iotDevice655	2,425997							
iotDevice656	2,47108							
iotDevice657	2,458921							
iotDevice658	2,470173							
iotDevice659	2,437863							
iotDevice660	2,51425							
iotDevice661	2,444496							
iotDevice662	2,483921							
iotDevice663	2,436543							
iotDevice664	2,623736							
iotDevice665	2,445543							
iotDevice666	2,460076							
iotDevice667	2,434343							
iotDevice668	2,56091							
iotDevice669	2,435887							
iotDevice670	2,490144							
iotDevice671	2,437617							
iotDevice672	2,461542							
iotDevice673	2,445224							
iotDevice674	2,468676							
iotDevice675	2,434057							
iotDevice676	2,459923							
iotDevice677	2,439441							
iotDevice678	2,492155							
iotDevice679	2,413208							
iotDevice680	2,470086							
iotDevice681	2,435237							
iotDevice682	2,466333							
iotDevice683	2,435383							
iotDevice684	2,480578							
iotDevice685	2,468669							
iotDevice686	2,460102							
iotDevice687	2,438345							
iotDevice688	2,470622							
iotDevice689	2,401757							
iotDevice690	2,467016							
iotDevice691	2,523155							
iotDevice692	2,463348							
iotDevice693	2,428152							
iotDevice694	2,457236							
iotDevice695	2,436294							
iotDevice696	2,459633							
iotDevice697	2,501972							
iotDevice698	2,472878							
iotDevice699	2,447312							
iotDevice700	2,458038							
iotDevice701	2,481585							
iotDevice702	2,741695							
iotDevice703	2,573907							
iotDevice704	2,492959							
iotDevice705	2,401201							
iotDevice706	2,437658							
iotDevice707	2,434666							
iotDevice708	2,447585							
iotDevice709	2,412268							
iotDevice710	2,48187							
iotDevice711	2,4135							
iotDevice712	2,454807							
iotDevice713	2,410245							
iotDevice714	2,480051							
iotDevice715	2,436115							
iotDevice716	2,433937							
iotDevice717	2,424575							
iotDevice718	2,459028							
iotDevice719	2,426512							
iotDevice720	2,45384							
iotDevice721	2,469578							
iotDevice722	2,448751							
iotDevice723	2,489505							
iotDevice724	2,392219							
iotDevice725	2,472299							
iotDevice726	2,459481							
iotDevice727	2,482192							
iotDevice728	2,613193							
iotDevice729	2,495375							
iotDevice730	2,501481							
iotDevice731	2,490266							
iotDevice732	2,409126							
iotDevice733	2,480337							
iotDevice734	2,401939							
iotDevice735	2,493401							
iotDevice736	2,425786							
iotDevice737	2,479637							
iotDevice738	2,415826							
iotDevice739	2,468317							
iotDevice740	2,439401							
iotDevice741	2,445641							
iotDevice742	2,468374							
iotDevice743	2,456231							
iotDevice744	2,46956							
iotDevice745	2,436761							
iotDevice746	2,470719							
iotDevice747	2,435127							
iotDevice748	2,458186							
iotDevice749	2,447246							
iotDevice750	2,447971							
iotDevice751	2,445138							
iotDevice752	2,460186							
iotDevice753	2,502545							
iotDevice754	2,471025							
iotDevice755	2,413335							
iotDevice756	2,469894							
iotDevice757	2,469817							
iotDevice758	2,447333							
iotDevice759	2,434504							
iotDevice760	2,446622							
iotDevice761	2,445407							
iotDevice762	2,456532							
iotDevice763	2,456346							
iotDevice764	2,428723							
iotDevice765	2,447577							
iotDevice766	2,457072							
iotDevice767	2,450978							
iotDevice768	2,464967							
iotDevice769	2,459624							
iotDevice770	2,456103							
iotDevice771	2,515856							
iotDevice772	2,46705							
iotDevice773	2,469137							
iotDevice774	2,480782							
iotDevice775	2,470167							
iotDevice776	2,448178							
iotDevice777	2,46757							
iotDevice778	2,450483							
iotDevice779	2,457943							
iotDevice780	2,437717							
iotDevice781	2,469156							
iotDevice782	2,416161							
iotDevice783	2,468547							
iotDevice784	2,434294							
iotDevice785	2,452618							
iotDevice786	2,459466							
iotDevice787	2,444695							
iotDevice788	2,469093							
iotDevice789	2,413583							
iotDevice790	2,471606							
iotDevice791	2,42428							
iotDevice792	2,468268							
iotDevice793	2,435054							
iotDevice794	2,45866							
iotDevice795	2,435499							
iotDevice796	2,468654							
iotDevice797	2,438874							
iotDevice798	2,453461							
iotDevice799	2,459031							
iotDevice800	2,43639							
iotDevice801	2,500342							
iotDevice802	2,44639							
iotDevice803	2,482899							
iotDevice804	2,41406							
iotDevice805	2,474243							
iotDevice806	2,437922							
iotDevice807	2,472909							
iotDevice808	2,435311							
iotDevice809	2,470958							
iotDevice810	2,448465							
iotDevice811	2,503041							
iotDevice812	2,425822							
iotDevice813	2,500492							
iotDevice814	2,45016							
iotDevice815	2,479577							
iotDevice816	2,437225							
iotDevice817	2,716475							
iotDevice818	2,458488							
iotDevice819	2,456267							
iotDevice820	2,42562							
iotDevice821	2,531425							
iotDevice822	2,48892							
iotDevice823	2,413689							
iotDevice824	2,662796							
iotDevice825	2,509185							
iotDevice826	2,470249							
iotDevice827	2,460818							
iotDevice828	2,477807							
iotDevice829	2,459195							
iotDevice830	2,435471							
iotDevice831	2,416408							
iotDevice832	2,481065							
iotDevice833	2,422841							
iotDevice834	2,48232							
iotDevice835	2,43508							
iotDevice836	2,470911							
iotDevice837	2,411356							
iotDevice838	2,47976							
iotDevice839	2,42468							
iotDevice840	2,470179							
iotDevice841	2,469052							
iotDevice842	2,464858							
iotDevice843	2,439255							
iotDevice844	2,441712							
iotDevice845	2,423973							
iotDevice846	2,442722							
iotDevice847	2,489359							
iotDevice848	2,416893							
iotDevice849	2,484063							
iotDevice850	2,448876							
iotDevice851	2,467909							
iotDevice852	2,458066							
iotDevice853	2,465555							
iotDevice854	2,45704							
iotDevice855	2,479487							
iotDevice856	2,436645							
iotDevice857	2,482341							
iotDevice858	2,43639							
iotDevice859	2,461171							
iotDevice860	2,443997							
iotDevice861	2,459327							
iotDevice862	2,435126							
iotDevice863	2,466879							
iotDevice864	2,44844							
iotDevice865	2,449565							
iotDevice866	2,460282							
iotDevice867	2,503096							
iotDevice868	2,45883							
iotDevice869	2,434777							
iotDevice870	2,480329							
iotDevice871	2,447559							
iotDevice872	2,469423							
iotDevice873	2,412261							
iotDevice874	2,44214							
iotDevice875	2,458153							
iotDevice876	2,492287							
iotDevice877	2,479807							
iotDevice878	2,447261							
iotDevice879	2,45905							
iotDevice880	2,440623							
iotDevice881	2,459592							
iotDevice882	2,445664							
iotDevice883	2,445518							
iotDevice884	2,468224							
iotDevice885	2,458771							
iotDevice886	2,457414							
iotDevice887	2,438388							
iotDevice888	2,456344							
iotDevice889	2,473508							
iotDevice890	2,479336							
iotDevice891	2,45747							
iotDevice892	2,446806							
iotDevice893	2,447837							
iotDevice894	2,446907							
iotDevice895	2,491766							
iotDevice896	2,441951							
iotDevice897	2,44416							
iotDevice898	2,436663							
iotDevice899	2,449672							
iotDevice900	2,435725							
iotDevice901	2,492875							
iotDevice902	2,448237							
iotDevice903	2,459894							
iotDevice904	2,408201							
iotDevice905	2,470619							
iotDevice906	2,460393							
iotDevice907	2,47178							
iotDevice908	2,436166							
iotDevice909	2,502658							
iotDevice910	2,425098							
iotDevice911	2,469164							
iotDevice912	2,423578							
iotDevice913	2,469004							
iotDevice914	2,416625							
iotDevice915	2,47856							
iotDevice916	2,446751							
iotDevice917	2,471234							
iotDevice918	2,469116							
iotDevice919	2,435241							
iotDevice920	2,464984							
iotDevice921	2,429918							
iotDevice922	2,468326							
iotDevice923	2,41183							
iotDevice924	2,515628							
iotDevice925	2,423221							
iotDevice926	2,480317							
iotDevice927	2,431426							
iotDevice928	2,490983							
iotDevice929	2,403126							
iotDevice930	2,467586							
iotDevice931	2,39407							
iotDevice932	2,490946							
iotDevice933	2,447519							
iotDevice934	2,48182							
iotDevice935	2,432531							
iotDevice936	2,478528							
iotDevice937	2,431931							
iotDevice938	2,467609							
iotDevice939	2,424609							
iotDevice940	2,47866							
iotDevice941	2,409595							
iotDevice942	2,481119							
iotDevice943	2,4108							
iotDevice944	2,541738							
iotDevice945	2,446746							
iotDevice946	2,787048							
iotDevice947	2,508577							
iotDevice948	2,458814							
iotDevice949	2,482092							
iotDevice950	2,437939							
iotDevice951	2,414174							
iotDevice952	2,481372							
iotDevice953	2,491768							
iotDevice954	2,456024							
iotDevice955	2,481436							
iotDevice956	2,468192							
iotDevice957	2,458765							
iotDevice958	2,458138							
iotDevice959	2,467611							
iotDevice960	2,43248							
iotDevice961	2,479112							
iotDevice962	2,434584							
iotDevice963	2,493208							
iotDevice964	2,433952							
iotDevice965	2,480836							
iotDevice966	2,624313							
iotDevice967	2,526655							
iotDevice968	2,466215							
iotDevice969	2,425743							
iotDevice970	2,536194							
iotDevice971	2,447765							
iotDevice972	2,457827							
iotDevice973	2,426096							
iotDevice974	2,492745							
iotDevice975	2,434903							
iotDevice976	2,460439							
iotDevice977	2,435698							
iotDevice978	2,469903							
iotDevice979	2,505398							
iotDevice980	2,491456							
iotDevice981	2,458753							
iotDevice982	2,470813							
iotDevice983	2,459963							
iotDevice984	2,478895							
iotDevice985	2,453742							
iotDevice986	2,4469							
iotDevice987	2,439312							
iotDevice988	2,461657							
iotDevice989	2,466675							
iotDevice990	2,468665							
iotDevice991	2,436117							
iotDevice992	2,4478							
iotDevice993	2,469857							
iotDevice994	2,426111							
iotDevice995	2,448453							
iotDevice996	2,457847							
iotDevice997	2,536593							
iotDevice998	2,436471							
iotDevice999	2,460324							
