fetch-0;0,065339
fetch-1;0,069574
fetch-2;0,064004
fetch-3;0,063733
fetch-4;0,065476
fetch-5;0,066341
fetch-6;0,067244
fetch-7;0,066346
fetch-8;0,062409
fetch-9;0,064340
fetch-10;0,062124
fetch-11;0,063987
fetch-12;0,064679
fetch-13;0,064402
fetch-14;0,063616
fetch-15;0,075684
fetch-16;0,066172
fetch-17;0,068099
fetch-18;0,064903
fetch-19;0,061566
fetch-20;0,061119
fetch-21;0,063466
fetch-22;0,060443
fetch-23;0,060808
fetch-24;0,063499
fetch-25;0,059646
fetch-26;0,061268
fetch-27;0,063314
fetch-28;0,060689
fetch-29;0,062228
fetch-30;0,059612
fetch-31;0,062176
fetch-32;0,065316
fetch-33;0,062999
fetch-34;0,059118
fetch-35;0,062982
fetch-36;0,060491
fetch-37;0,060975
fetch-38;0,061341
fetch-39;0,062514
fetch-40;0,059310
fetch-41;0,060328
fetch-42;0,061744
fetch-43;0,060515
fetch-44;0,063966
fetch-45;0,071628
fetch-46;0,083451
fetch-47;0,072398
fetch-48;0,065200
fetch-49;0,061003
fetch-50;0,061706
fetch-51;0,064590
fetch-52;0,069348
fetch-53;0,064740
fetch-54;0,065468
fetch-55;0,069369
fetch-56;0,066270
fetch-57;0,069348
fetch-58;0,065116
fetch-59;0,070260
fetch-60;0,062505
fetch-61;0,062735
fetch-62;0,065448
fetch-63;0,064560
fetch-64;0,060147
fetch-65;0,087495
fetch-66;0,064463
fetch-67;0,062884
fetch-68;0,058988
fetch-69;0,064581
fetch-70;0,062788
fetch-71;0,060552
fetch-72;0,062329
fetch-73;0,061849
fetch-74;0,071344
fetch-75;0,059761
fetch-76;0,061303
fetch-77;0,062601
fetch-78;0,061299
fetch-79;0,063554
fetch-80;0,061033
fetch-81;0,064034
fetch-82;0,061860
fetch-83;0,065376
fetch-84;0,059066
fetch-85;0,062500
fetch-86;0,060475
fetch-87;0,062328
fetch-88;0,062143
fetch-89;0,059954
fetch-90;0,063082
fetch-91;0,061078
fetch-92;0,062524
fetch-93;0,060241
fetch-94;0,066227
fetch-95;0,062095
fetch-96;0,064281
fetch-97;0,063847
fetch-98;0,072818
fetch-99;0,061791
fetch-100;0,068186
fetch-101;0,063048
fetch-102;0,059654
fetch-103;0,060988
fetch-104;0,062514
fetch-105;0,063599
fetch-106;0,061186
fetch-107;0,060368
fetch-108;0,063142
fetch-109;0,065512
fetch-110;0,064766
fetch-111;0,087439
fetch-112;0,068446
fetch-113;0,062406
fetch-114;0,062248
fetch-115;0,060341
fetch-116;0,062314
fetch-117;0,064938
fetch-118;0,061720
fetch-119;0,059232
fetch-120;0,061555
fetch-121;0,065208
fetch-122;0,066044
fetch-123;0,064628
fetch-124;0,065711
fetch-125;0,063664
fetch-126;0,065471
fetch-127;0,064961
fetch-128;0,064376
fetch-129;0,061032
fetch-130;0,061987
fetch-131;0,060801
fetch-132;0,064122
fetch-133;0,060718
fetch-134;0,063651
fetch-135;0,061542
fetch-136;0,058939
fetch-137;0,061494
fetch-138;0,065880
fetch-139;0,062370
fetch-140;0,063560
fetch-141;0,061063
fetch-142;0,061771
fetch-143;0,060147
fetch-144;0,060660
fetch-145;0,060366
fetch-146;0,091247
fetch-147;0,066758
fetch-148;0,066858
fetch-149;0,060664
fetch-150;0,061474
fetch-151;0,061296
fetch-152;0,061858
fetch-153;0,066015
fetch-154;0,062511
fetch-155;0,065535
fetch-156;0,059680
fetch-157;0,058971
fetch-158;0,062122
fetch-159;0,061856
fetch-160;0,063726
fetch-161;0,060681
fetch-162;0,066365
fetch-163;0,062505
fetch-164;0,068144
fetch-165;0,071994
fetch-166;0,073641
fetch-167;0,065620
fetch-168;0,064630
fetch-169;0,063417
fetch-170;0,078211
fetch-171;0,068451
fetch-172;0,060993
fetch-173;0,063015
fetch-174;0,064545
fetch-175;0,066153
fetch-176;0,067631
fetch-177;0,062487
fetch-178;0,063094
fetch-179;0,067761
fetch-180;0,063618
fetch-181;0,063224
fetch-182;0,061168
fetch-183;0,065055
fetch-184;0,081086
fetch-185;0,082242
fetch-186;0,078157
fetch-187;0,067406
fetch-188;0,069867
fetch-189;0,074227
fetch-190;0,091437
fetch-191;0,070340
fetch-192;0,067675
fetch-193;0,072259
fetch-194;0,069455
fetch-195;0,068150
fetch-196;0,067532
fetch-197;0,068980
fetch-198;0,070815
fetch-199;0,063253
fetch-200;0,063040
fetch-201;0,066055
fetch-202;0,088168
fetch-203;0,066871
fetch-204;0,066829
fetch-205;0,069188
fetch-206;0,073662
fetch-207;0,064762
fetch-208;0,069504
fetch-209;0,077546
fetch-210;0,071896
fetch-211;0,070855
fetch-212;0,072112
fetch-213;0,073669
fetch-214;0,074316
fetch-215;0,071091
fetch-216;0,072003
fetch-217;0,068128
fetch-218;0,076016
fetch-219;0,064704
fetch-220;0,066773
fetch-221;0,059192
fetch-222;0,060247
fetch-223;0,061084
fetch-224;0,062029
fetch-225;0,067680
fetch-226;0,071763
fetch-227;0,073426
fetch-228;0,064822
fetch-229;0,062654
fetch-230;0,060496
fetch-231;0,066277
fetch-232;0,057348
fetch-233;0,061792
fetch-234;0,063286
fetch-235;0,056574
fetch-236;0,061364
fetch-237;0,061113
fetch-238;0,060658
fetch-239;0,064331
fetch-240;0,056898
fetch-241;0,060618
fetch-242;0,061698
fetch-243;0,058688
fetch-244;0,062668
fetch-245;0,062666
fetch-246;0,061966
fetch-247;0,070233
fetch-248;0,059265
fetch-249;0,059134
fetch-250;0,065149
fetch-251;0,092183
fetch-252;0,066210
fetch-253;0,067265
fetch-254;0,063871
fetch-255;0,063374
fetch-256;0,066195
fetch-257;0,060278
fetch-258;0,067826
fetch-259;0,067358
fetch-260;0,068078
fetch-261;0,066899
fetch-262;0,064580
fetch-263;0,063860
fetch-264;0,058284
fetch-265;0,063599
fetch-266;0,065124
fetch-267;0,070505
fetch-268;0,069081
fetch-269;0,072352
fetch-270;0,070448
fetch-271;0,068067
fetch-272;0,066453
fetch-273;0,061057
fetch-274;0,061996
fetch-275;0,059427
fetch-276;0,062805
fetch-277;0,062316
fetch-278;0,070220
fetch-279;0,068772
fetch-280;0,065931
fetch-281;0,068669
fetch-282;0,064921
fetch-283;0,060196
fetch-284;0,075546
fetch-285;0,068167
fetch-286;0,068793
fetch-287;0,059507
fetch-288;0,059265
fetch-289;0,056900
fetch-290;0,072416
fetch-291;0,064467
fetch-292;0,060623
fetch-293;0,059779
fetch-294;0,062902
fetch-295;0,064476
fetch-296;0,110438
fetch-297;0,078794
fetch-298;0,062166
fetch-299;0,059440
fetch-300;0,058914
fetch-301;0,064682
fetch-302;0,061071
fetch-303;0,061446
fetch-304;0,059498
fetch-305;0,063188
fetch-306;0,066414
fetch-307;0,062573
fetch-308;0,058923
fetch-309;0,060821
fetch-310;0,069146
fetch-311;0,068782
fetch-312;0,060916
fetch-313;0,062133
fetch-314;0,067799
fetch-315;0,060321
fetch-316;0,059970
fetch-317;0,062056
fetch-318;0,059375
fetch-319;0,060901
fetch-320;0,060389
fetch-321;0,061008
fetch-322;0,063144
fetch-323;0,059839
fetch-324;0,061569
fetch-325;0,060922
fetch-326;0,061423
fetch-327;0,061925
fetch-328;0,067327
fetch-329;0,062613
fetch-330;0,067794
fetch-331;0,065905
fetch-332;0,068497
fetch-333;0,063570
fetch-334;0,060711
fetch-335;0,062901
fetch-336;0,065353
fetch-337;0,064181
fetch-338;0,066798
fetch-339;0,059219
fetch-340;0,062591
fetch-341;0,063205
fetch-342;0,072661
fetch-343;0,061297
fetch-344;0,058577
fetch-345;0,063512
fetch-346;0,065677
fetch-347;0,063029
fetch-348;0,064830
fetch-349;0,064075
fetch-350;0,063111
fetch-351;0,058588
fetch-352;0,065310
fetch-353;0,061570
fetch-354;0,073926
fetch-355;0,068990
fetch-356;0,073555
fetch-357;0,071073
fetch-358;0,069885
fetch-359;0,067397
fetch-360;0,071757
fetch-361;0,073164
fetch-362;0,059404
fetch-363;0,058570
fetch-364;0,064005
fetch-365;0,093600
fetch-366;0,060193
fetch-367;0,064291
fetch-368;0,062726
fetch-369;0,058423
fetch-370;0,059377
fetch-371;0,065517
fetch-372;0,061564
fetch-373;0,076330
fetch-374;0,073197
fetch-375;0,079524
fetch-376;0,072503
fetch-377;0,065276
fetch-378;0,066365
fetch-379;0,071330
fetch-380;0,066088
fetch-381;0,060730
fetch-382;0,066707
fetch-383;0,067756
fetch-384;0,062500
fetch-385;0,064209
fetch-386;0,062393
fetch-387;0,064012
fetch-388;0,068481
fetch-389;0,065988
fetch-390;0,074402
fetch-391;0,067722
fetch-392;0,063716
fetch-393;0,061584
fetch-394;0,066877
fetch-395;0,066141
fetch-396;0,068154
fetch-397;0,066452
fetch-398;0,068999
fetch-399;0,062362
fetch-400;0,066337
fetch-401;0,058538
fetch-402;0,061377
fetch-403;0,064238
fetch-404;0,062020
fetch-405;0,060130
fetch-406;0,064849
fetch-407;0,062508
fetch-408;0,060346
fetch-409;0,060551
fetch-410;0,059905
fetch-411;0,059265
fetch-412;0,063449
fetch-413;0,058669
fetch-414;0,058491
fetch-415;0,067254
fetch-416;0,059019
fetch-417;0,059694
fetch-418;0,058877
fetch-419;0,061777
fetch-420;0,063194
fetch-421;0,060920
fetch-422;0,085534
fetch-423;0,085007
fetch-424;0,060792
fetch-425;0,062867
fetch-426;0,065267
fetch-427;0,061059
fetch-428;0,062360
fetch-429;0,058970
fetch-430;0,056926
fetch-431;0,062267
fetch-432;0,060002
fetch-433;0,060511
fetch-434;0,060430
fetch-435;0,058318
fetch-436;0,065753
fetch-437;0,069874
fetch-438;0,065099
fetch-439;0,065654
fetch-440;0,062195
fetch-441;0,062309
fetch-442;0,060117
fetch-443;0,064711
fetch-444;0,062543
fetch-445;0,064177
fetch-446;0,061533
fetch-447;0,068590
fetch-448;0,062517
fetch-449;0,058481
fetch-450;0,058517
fetch-451;0,063672
fetch-452;0,075227
fetch-453;0,062035
fetch-454;0,058646
fetch-455;0,061340
fetch-456;0,059388
fetch-457;0,061462
fetch-458;0,071601
fetch-459;0,061047
fetch-460;0,062237
fetch-461;0,062867
fetch-462;0,059601
fetch-463;0,062589
fetch-464;0,092807
fetch-465;0,066369
fetch-466;0,094481
fetch-467;0,061912
fetch-468;0,057784
fetch-469;0,069780
fetch-470;0,066160
fetch-471;0,061274
fetch-472;0,062347
fetch-473;0,062484
fetch-474;0,067003
fetch-475;0,060624
fetch-476;0,136867
fetch-477;0,061543
fetch-478;0,064570
fetch-479;0,066952
fetch-480;0,063695
fetch-481;0,061247
fetch-482;0,064829
fetch-483;0,059959
fetch-484;0,070979
fetch-485;0,069635
fetch-486;0,062354
fetch-487;0,059728
fetch-488;0,059949
fetch-489;0,062359
fetch-490;0,063298
fetch-491;0,060190
fetch-492;0,069246
fetch-493;0,064679
fetch-494;0,061970
fetch-495;0,061873
fetch-496;0,059903
fetch-497;0,061988
fetch-498;0,059471
fetch-499;0,095259
fetch-500;0,061798
fetch-501;0,058552
fetch-502;0,063270
fetch-503;0,062987
fetch-504;0,062619
fetch-505;0,071504
fetch-506;0,063064
fetch-507;0,061422
fetch-508;0,065515
fetch-509;0,074839
fetch-510;0,068474
fetch-511;0,069193
fetch-512;0,060573
fetch-513;0,062477
fetch-514;0,059582
fetch-515;0,065520
fetch-516;0,064222
fetch-517;0,069459
fetch-518;0,067050
fetch-519;0,060157
fetch-520;0,060000
fetch-521;0,060891
fetch-522;0,069137
fetch-523;0,079422
fetch-524;0,092316
fetch-525;0,080896
fetch-526;0,073480
fetch-527;0,063204
fetch-528;0,075524
fetch-529;0,066931
fetch-530;0,061426
fetch-531;0,063715
fetch-532;0,064300
fetch-533;0,060507
fetch-534;0,062626
fetch-535;0,064128
fetch-536;0,062833
fetch-537;0,065028
fetch-538;0,065166
fetch-539;0,060848
fetch-540;0,060229
fetch-541;0,063992
fetch-542;0,062091
fetch-543;0,061032
fetch-544;0,060110
fetch-545;0,068552
fetch-546;0,058866
fetch-547;0,060033
fetch-548;0,064846
fetch-549;0,070117
fetch-550;0,067237
fetch-551;0,061632
fetch-552;0,067382
fetch-553;0,063106
fetch-554;0,059585
fetch-555;0,060393
fetch-556;0,059559
fetch-557;0,060869
fetch-558;0,061147
fetch-559;0,067624
fetch-560;0,059493
fetch-561;0,061880
fetch-562;0,057249
fetch-563;0,063419
fetch-564;0,064044
fetch-565;0,058183
fetch-566;0,058757
fetch-567;0,061915
fetch-568;0,063914
fetch-569;0,061818
fetch-570;0,060761
fetch-571;0,063411
fetch-572;0,059851
fetch-573;0,062527
fetch-574;0,058789
fetch-575;0,061369
fetch-576;0,060763
fetch-577;0,061697
fetch-578;0,059270
fetch-579;0,060123
fetch-580;0,067924
fetch-581;0,058482
fetch-582;0,059334
fetch-583;0,063303
fetch-584;0,069978
fetch-585;0,059455
fetch-586;0,064764
fetch-587;0,058302
fetch-588;0,059163
fetch-589;0,066410
fetch-590;0,065894
fetch-591;0,061955
fetch-592;0,060037
fetch-593;0,063498
fetch-594;0,062846
fetch-595;0,057986
fetch-596;0,060263
fetch-597;0,062947
fetch-598;0,062480
fetch-599;0,061016
fetch-600;0,062848
fetch-601;0,064418
fetch-602;0,059625
fetch-603;0,062635
fetch-604;0,064388
fetch-605;0,061914
fetch-606;0,060744
fetch-607;0,062753
fetch-608;0,061599
fetch-609;0,056200
fetch-610;0,062797
fetch-611;0,060421
fetch-612;0,062861
fetch-613;0,060483
fetch-614;0,060164
fetch-615;0,062622
fetch-616;0,062017
fetch-617;0,066417
fetch-618;0,060372
fetch-619;0,064014
fetch-620;0,059483
fetch-621;0,058003
